numbre CCs detected (background including): 168
Component_126 =>Avion 93.4832 | Cercle 4.40459 | Demi Cercle 19.3335 | double fleche 90.2295 | fleche 37.6033 | Rectangle 3D 72.1163 | Rectangle H 0 | Rectangle V 99.0398 | Rectangle V Empty 3.77012 | Symbole 1 47.8809 | Symbole 2 55.4705 | Symbole 3 20.9351 | Symbole 4 10.6202 | Symbole 5 95.421 | Symbole 6 94.2616 |  => 0 => Rectangle H
Component_127 =>Avion 93.4832 | Cercle 4.40459 | Demi Cercle 19.3335 | double fleche 90.2295 | fleche 37.6033 | Rectangle 3D 72.1163 | Rectangle H 0 | Rectangle V 99.0398 | Rectangle V Empty 3.77012 | Symbole 1 47.8809 | Symbole 2 55.4705 | Symbole 3 20.9351 | Symbole 4 10.6202 | Symbole 5 95.421 | Symbole 6 94.2616 |  => 0 => Rectangle H
Component_128 =>Avion 93.4832 | Cercle 4.40459 | Demi Cercle 19.3335 | double fleche 90.2295 | fleche 37.6033 | Rectangle 3D 72.1163 | Rectangle H 0 | Rectangle V 99.0398 | Rectangle V Empty 3.77012 | Symbole 1 47.8809 | Symbole 2 55.4705 | Symbole 3 20.9351 | Symbole 4 10.6202 | Symbole 5 95.421 | Symbole 6 94.2616 |  => 0 => Rectangle H
Component_129 =>Avion 76.2316 | Cercle 4.72301 | Demi Cercle 4.12905 | double fleche 73.1717 | fleche 20.1067 | Rectangle 3D 54.7051 | Rectangle H 0 | Rectangle V 82.4532 | Rectangle V Empty 21.4222 | Symbole 1 64.9567 | Symbole 2 72.7228 | Symbole 3 37.8612 | Symbole 4 13.1204 | Symbole 5 78.782 | Symbole 6 76.9553 |  => 0 => Rectangle H
Component_130 =>Avion 76.9553 | Cercle 4.40459 | Demi Cercle 19.3335 | double fleche 90.2295 | fleche 37.6033 | Rectangle 3D 72.1163 | Rectangle H 0 | Rectangle V 99.0398 | Rectangle V Empty 3.77012 | Symbole 1 47.8809 | Symbole 2 55.4705 | Symbole 3 20.9351 | Symbole 4 10.6202 | Symbole 5 95.421 | Symbole 6 94.2616 |  => 0 => Rectangle H
Component_131 =>Avion 93.4832 | Cercle 4.40459 | Demi Cercle 19.3335 | double fleche 90.2295 | fleche 37.6033 | Rectangle 3D 72.1163 | Rectangle H 0 | Rectangle V 99.0398 | Rectangle V Empty 3.77012 | Symbole 1 47.8809 | Symbole 2 55.4705 | Symbole 3 20.9351 | Symbole 4 10.6202 | Symbole 5 95.421 | Symbole 6 94.2616 |  => 0 => Rectangle H
Component_132 =>Avion 93.4832 | Cercle 4.40459 | Demi Cercle 19.3335 | double fleche 90.2295 | fleche 37.6033 | Rectangle 3D 72.1163 | Rectangle H 0 | Rectangle V 99.0398 | Rectangle V Empty 3.77012 | Symbole 1 47.8809 | Symbole 2 55.4705 | Symbole 3 20.9351 | Symbole 4 10.6202 | Symbole 5 95.421 | Symbole 6 94.2616 |  => 0 => Rectangle H
Component_133 =>Avion 93.4832 | Cercle 4.40459 | Demi Cercle 19.3335 | double fleche 90.2295 | fleche 37.6033 | Rectangle 3D 72.1163 | Rectangle H 0 | Rectangle V 99.0398 | Rectangle V Empty 3.77012 | Symbole 1 47.8809 | Symbole 2 55.4705 | Symbole 3 20.9351 | Symbole 4 10.6202 | Symbole 5 95.421 | Symbole 6 94.2616 |  => 0 => Rectangle H
Component_134 =>Avion 76.2316 | Cercle 4.72301 | Demi Cercle 4.12905 | double fleche 73.1717 | fleche 20.1067 | Rectangle 3D 54.7051 | Rectangle H 0 | Rectangle V 82.4532 | Rectangle V Empty 21.4222 | Symbole 1 64.9567 | Symbole 2 72.7228 | Symbole 3 37.8612 | Symbole 4 13.1204 | Symbole 5 78.782 | Symbole 6 76.9553 |  => 0 => Rectangle H
Component_135 =>Avion 76.9553 | Cercle 4.40459 | Demi Cercle 19.3335 | double fleche 90.2295 | fleche 37.6033 | Rectangle 3D 72.1163 | Rectangle H 0 | Rectangle V 99.0398 | Rectangle V Empty 3.77012 | Symbole 1 47.8809 | Symbole 2 55.4705 | Symbole 3 20.9351 | Symbole 4 10.6202 | Symbole 5 95.421 | Symbole 6 94.2616 |  => 0 => Rectangle H
Component_136 =>Avion 93.4832 | Cercle 4.40459 | Demi Cercle 19.3335 | double fleche 90.2295 | fleche 37.6033 | Rectangle 3D 72.1163 | Rectangle H 0 | Rectangle V 99.0398 | Rectangle V Empty 3.77012 | Symbole 1 47.8809 | Symbole 2 55.4705 | Symbole 3 20.9351 | Symbole 4 10.6202 | Symbole 5 95.421 | Symbole 6 94.2616 |  => 0 => Rectangle H
Component_137 =>Avion 94.2616 | Cercle 90.3083 | Demi Cercle 165.496 | double fleche 236.629 | fleche 184.01 | Rectangle 3D 218.085 | Rectangle H 147.457 | Rectangle V 244.408 | Rectangle V Empty 0.151835 | Symbole 1 88.988 | Symbole 2 91.3024 | Symbole 3 93.1408 | Symbole 4 138.273 | Symbole 5 241.482 | Symbole 6 240.466 |  => 0.151835 => Rectangle V Empty
Component_138 =>Avion 231.516 | Cercle 82.1293 | Demi Cercle 157.157 | double fleche 228.43 | fleche 175.777 | Rectangle 3D 209.915 | Rectangle H 139.246 | Rectangle V 236.202 | Rectangle V Empty 0.146843 | Symbole 1 80.8325 | Symbole 2 83.0426 | Symbole 3 84.8725 | Symbole 4 130.02 | Symbole 5 233.256 | Symbole 6 232.309 |  => 0.146843 => Rectangle V Empty
Component_139 =>Avion 231.516 | Cercle 82.1293 | Demi Cercle 157.157 | double fleche 228.43 | fleche 175.777 | Rectangle 3D 209.915 | Rectangle H 139.246 | Rectangle V 236.202 | Rectangle V Empty 0.146843 | Symbole 1 80.8325 | Symbole 2 83.0426 | Symbole 3 84.8725 | Symbole 4 130.02 | Symbole 5 233.256 | Symbole 6 232.309 |  => 0.146843 => Rectangle V Empty
Component_140 =>Avion 232.309 | Cercle 90.3083 | Demi Cercle 165.496 | double fleche 236.629 | fleche 184.01 | Rectangle 3D 218.085 | Rectangle H 147.457 | Rectangle V 244.408 | Rectangle V Empty 0.151835 | Symbole 1 88.988 | Symbole 2 91.3024 | Symbole 3 93.1408 | Symbole 4 138.273 | Symbole 5 241.482 | Symbole 6 240.466 |  => 0.151835 => Rectangle V Empty
Component_141 =>Avion 239.766 | Cercle 90.3083 | Demi Cercle 165.496 | double fleche 236.629 | fleche 184.01 | Rectangle 3D 218.085 | Rectangle H 147.457 | Rectangle V 244.408 | Rectangle V Empty 0.151835 | Symbole 1 88.988 | Symbole 2 91.3024 | Symbole 3 93.1408 | Symbole 4 138.273 | Symbole 5 241.482 | Symbole 6 240.466 |  => 0.151835 => Rectangle V Empty
Component_142 =>Avion 72.7804 | Cercle 8.50882 | Demi Cercle 8.7518 | double fleche 69.2759 | fleche 17.0048 | Rectangle 3D 51.4668 | Rectangle H 0 | Rectangle V 78.1537 | Rectangle V Empty 24.836 | Symbole 1 69.1879 | Symbole 2 76.0633 | Symbole 3 42.2102 | Symbole 4 17.2657 | Symbole 5 74.7333 | Symbole 6 73.6136 |  => 0 => Rectangle H
Component_143 =>Avion 73.6136 | Cercle 7.91978 | Demi Cercle 43.8914 | double fleche 115.736 | fleche 62.5075 | Rectangle 3D 95.7824 | Rectangle H 27.3564 | Rectangle V 121.805 | Rectangle V Empty 25.0587 | Symbole 1 23.8161 | Symbole 2 34.1068 | Symbole 3 8.77466 | Symbole 4 15.1584 | Symbole 5 119.663 | Symbole 6 117.247 |  => 7.91978 => Cercle
Component_144 =>Avion 117.247 | Cercle 6.5537 | Demi Cercle 63.6206 | double fleche 135.539 | fleche 82.2157 | Rectangle 3D 115.553 | Rectangle H 47.1117 | Rectangle V 141.414 | Rectangle V Empty 44.8393 | Symbole 1 3.84636 | Symbole 2 14.1917 | Symbole 3 15.1942 | Symbole 4 34.9093 | Symbole 5 139.447 | Symbole 6 136.957 |  => 3.84636 => classe  rejet => size format different
Component_145 =>Avion 119.28 | Cercle 6.98466 | Demi Cercle 45.1349 | double fleche 117.044 | fleche 63.7359 | Rectangle 3D 97.0585 | Rectangle H 28.5707 | Rectangle V 122.887 | Rectangle V Empty 26.301 | Symbole 1 22.5819 | Symbole 2 32.9088 | Symbole 3 9.98398 | Symbole 4 16.4153 | Symbole 5 120.906 | Symbole 6 118.463 |  => 6.98466 => Cercle
Component_146 =>Avion 118.463 | Cercle 2.37171 | Demi Cercle 68.8766 | double fleche 140.216 | fleche 87.6157 | Rectangle 3D 120.901 | Rectangle H 51.8531 | Rectangle V 145.59 | Rectangle V Empty 49.1811 | Symbole 1 4.6332 | Symbole 2 9.4219 | Symbole 3 10.8356 | Symbole 4 40.1316 | Symbole 5 143.844 | Symbole 6 142.348 |  => 2.37171 => Cercle
Component_147 =>Avion 119.235 | Cercle 6.98424 | Demi Cercle 45.0936 | double fleche 117.006 | fleche 63.6946 | Rectangle 3D 97.0178 | Rectangle H 28.536 | Rectangle V 122.924 | Rectangle V Empty 26.2305 | Symbole 1 22.5992 | Symbole 2 32.9346 | Symbole 3 9.96204 | Symbole 4 16.3913 | Symbole 5 120.835 | Symbole 6 118.424 |  => 6.98424 => Cercle
Component_148 =>Avion 118.424 | Cercle 6.2299 | Demi Cercle 45.5285 | double fleche 117.377 | fleche 64.1496 | Rectangle 3D 97.4267 | Rectangle H 29.0225 | Rectangle V 123.658 | Rectangle V Empty 26.7382 | Symbole 1 21.9245 | Symbole 2 32.3516 | Symbole 3 10.4022 | Symbole 4 16.782 | Symbole 5 121.343 | Symbole 6 118.875 |  => 6.2299 => Cercle
Component_149 =>Avion 118.875 | Cercle 8.35583 | Demi Cercle 61.5716 | double fleche 133.436 | fleche 80.1667 | Rectangle 3D 113.499 | Rectangle H 44.9917 | Rectangle V 139.419 | Rectangle V Empty 42.7351 | Symbole 1 5.81489 | Symbole 2 16.1833 | Symbole 3 17.1758 | Symbole 4 32.8178 | Symbole 5 137.34 | Symbole 6 134.91 |  => 5.81489 => classe  rejet => size format different
Component_150 =>Avion 118.428 | Cercle 7.42041 | Demi Cercle 44.2749 | double fleche 116.187 | fleche 62.9748 | Rectangle 3D 96.1706 | Rectangle H 27.8581 | Rectangle V 122.454 | Rectangle V Empty 25.4289 | Symbole 1 23.2205 | Symbole 2 33.6065 | Symbole 3 9.2309 | Symbole 4 15.5405 | Symbole 5 120.034 | Symbole 6 117.674 |  => 7.42041 => Cercle
Component_151 =>Avion 117.674 | Cercle 2.07539 | Demi Cercle 68.3315 | double fleche 140.236 | fleche 86.9325 | Rectangle 3D 120.243 | Rectangle H 51.841 | Rectangle V 146.118 | Rectangle V Empty 49.4829 | Symbole 1 4.5294 | Symbole 2 9.51163 | Symbole 3 10.459 | Symbole 4 39.6334 | Symbole 5 144.088 | Symbole 6 141.675 |  => 2.07539 => Cercle
Component_152 =>Avion 118.62 | Cercle 7.55836 | Demi Cercle 44.5028 | double fleche 116.383 | fleche 63.1038 | Rectangle 3D 96.4224 | Rectangle H 27.9186 | Rectangle V 122.36 | Rectangle V Empty 25.6649 | Symbole 1 23.1618 | Symbole 2 33.5027 | Symbole 3 9.33863 | Symbole 4 15.8193 | Symbole 5 120.27 | Symbole 6 117.852 |  => 7.55836 => Cercle
Component_153 =>Avion 117.852 | Cercle 6.21431 | Demi Cercle 64.5676 | double fleche 136.111 | fleche 83.3067 | Rectangle 3D 116.601 | Rectangle H 47.6492 | Rectangle V 141.779 | Rectangle V Empty 45.2673 | Symbole 1 3.23063 | Symbole 2 13.3968 | Symbole 3 14.6882 | Symbole 4 35.8159 | Symbole 5 139.872 | Symbole 6 138.041 |  => 3.23063 => classe  rejet => size format different
Component_154 =>Avion 119.714 | Cercle 6.33971 | Demi Cercle 45.5781 | double fleche 117.487 | fleche 64.1847 | Rectangle 3D 97.5065 | Rectangle H 29.0307 | Rectangle V 123.592 | Rectangle V Empty 26.7955 | Symbole 1 21.9514 | Symbole 2 32.2873 | Symbole 3 10.423 | Symbole 4 16.8885 | Symbole 5 121.4 | Symbole 6 118.931 |  => 6.33971 => Cercle
Component_155 =>Avion 118.931 | Cercle 4.54904 | Demi Cercle 65.7204 | double fleche 137.562 | fleche 84.3123 | Rectangle 3D 117.653 | Rectangle H 49.0994 | Rectangle V 143.351 | Rectangle V Empty 46.6771 | Symbole 1 2.77143 | Symbole 2 12.161 | Symbole 3 13.2075 | Symbole 4 36.9506 | Symbole 5 141.285 | Symbole 6 139.102 |  => 2.77143 => classe  rejet => size format different
Component_156 =>Avion 118.508 | Cercle 7.36127 | Demi Cercle 44.4213 | double fleche 116.289 | fleche 63.0581 | Rectangle 3D 96.3195 | Rectangle H 27.9074 | Rectangle V 122.388 | Rectangle V Empty 25.5035 | Symbole 1 23.2492 | Symbole 2 33.5476 | Symbole 3 9.32007 | Symbole 4 15.6975 | Symbole 5 120.111 | Symbole 6 117.778 |  => 7.36127 => Cercle
Component_157 =>Avion 117.778 | Cercle 5.90518 | Demi Cercle 64.2529 | double fleche 136.181 | fleche 82.8555 | Rectangle 3D 116.189 | Rectangle H 47.7227 | Rectangle V 142.119 | Rectangle V Empty 45.4946 | Symbole 1 3.15233 | Symbole 2 13.5288 | Symbole 3 14.51 | Symbole 4 35.5503 | Symbole 5 140.099 | Symbole 6 137.59 |  => 3.15233 => classe  rejet => size format different
Component_158 =>Avion 72.7804 | Cercle 8.50882 | Demi Cercle 8.7518 | double fleche 69.2759 | fleche 17.0048 | Rectangle 3D 51.4668 | Rectangle H 0 | Rectangle V 78.1537 | Rectangle V Empty 24.836 | Symbole 1 69.1879 | Symbole 2 76.0633 | Symbole 3 42.2102 | Symbole 4 17.2657 | Symbole 5 74.7333 | Symbole 6 73.6136 |  => 0 => Rectangle H
Component_159 =>Avion 73.6136 | Cercle 6.98466 | Demi Cercle 45.1349 | double fleche 117.044 | fleche 63.7359 | Rectangle 3D 97.0585 | Rectangle H 28.5707 | Rectangle V 122.887 | Rectangle V Empty 26.301 | Symbole 1 22.5819 | Symbole 2 32.9088 | Symbole 3 9.98398 | Symbole 4 16.4153 | Symbole 5 120.906 | Symbole 6 118.463 |  => 6.98466 => Cercle
Component_160 =>Avion 118.463 | Cercle 2.37171 | Demi Cercle 68.8766 | double fleche 140.216 | fleche 87.6157 | Rectangle 3D 120.901 | Rectangle H 51.8531 | Rectangle V 145.59 | Rectangle V Empty 49.1811 | Symbole 1 4.6332 | Symbole 2 9.4219 | Symbole 3 10.8356 | Symbole 4 40.1316 | Symbole 5 143.844 | Symbole 6 142.348 |  => 2.37171 => Cercle
Component_161 =>Avion 119.796 | Cercle 6.39368 | Demi Cercle 45.6548 | double fleche 117.571 | fleche 64.2558 | Rectangle 3D 97.5853 | Rectangle H 29.0957 | Rectangle V 123.519 | Rectangle V Empty 26.7974 | Symbole 1 22.0005 | Symbole 2 32.3352 | Symbole 3 10.5147 | Symbole 4 16.9525 | Symbole 5 121.402 | Symbole 6 118.994 |  => 6.39368 => Cercle
Component_162 =>Avion 118.994 | Cercle 8.5533 | Demi Cercle 61.6126 | double fleche 133.348 | fleche 80.2823 | Rectangle 3D 113.601 | Rectangle H 44.9127 | Rectangle V 139.315 | Rectangle V Empty 42.6035 | Symbole 1 5.82617 | Symbole 2 16.1159 | Symbole 3 17.1912 | Symbole 4 32.868 | Symbole 5 137.208 | Symbole 6 135.06 |  => 5.82617 => classe  rejet => size format different
Component_163 =>Avion 119.716 | Cercle 6.1773 | Demi Cercle 45.5775 | double fleche 117.441 | fleche 64.1828 | Rectangle 3D 97.4669 | Rectangle H 29.086 | Rectangle V 123.602 | Rectangle V Empty 26.8225 | Symbole 1 21.9546 | Symbole 2 32.3395 | Symbole 3 10.4602 | Symbole 4 16.8537 | Symbole 5 121.427 | Symbole 6 118.92 |  => 6.1773 => Cercle
Component_164 =>Avion 118.92 | Cercle 8.31298 | Demi Cercle 61.5706 | double fleche 133.433 | fleche 80.1657 | Rectangle 3D 113.498 | Rectangle H 44.9906 | Rectangle V 139.417 | Rectangle V Empty 42.7264 | Symbole 1 5.81728 | Symbole 2 16.2077 | Symbole 3 17.1814 | Symbole 4 32.8153 | Symbole 5 137.331 | Symbole 6 134.905 |  => 5.81728 => classe  rejet => size format different
Component_165 =>Avion 119.28 | Cercle 6.98466 | Demi Cercle 45.1349 | double fleche 117.044 | fleche 63.7359 | Rectangle 3D 97.0585 | Rectangle H 28.5707 | Rectangle V 122.887 | Rectangle V Empty 26.301 | Symbole 1 22.5819 | Symbole 2 32.9088 | Symbole 3 9.98398 | Symbole 4 16.4153 | Symbole 5 120.906 | Symbole 6 118.463 |  => 6.98466 => Cercle
Component_166 =>Avion 118.463 | Cercle 2.37171 | Demi Cercle 68.8766 | double fleche 140.216 | fleche 87.6157 | Rectangle 3D 120.901 | Rectangle H 51.8531 | Rectangle V 145.59 | Rectangle V Empty 49.1811 | Symbole 1 4.6332 | Symbole 2 9.4219 | Symbole 3 10.8356 | Symbole 4 40.1316 | Symbole 5 143.844 | Symbole 6 142.348 |  => 2.37171 => Cercle
Component_167 =>Avion 72.7804 | Cercle 8.50882 | Demi Cercle 8.7518 | double fleche 69.2759 | fleche 17.0048 | Rectangle 3D 51.4668 | Rectangle H 0 | Rectangle V 78.1537 | Rectangle V Empty 24.836 | Symbole 1 69.1879 | Symbole 2 76.0633 | Symbole 3 42.2102 | Symbole 4 17.2657 | Symbole 5 74.7333 | Symbole 6 73.6136 |  => 0 => Rectangle H
number classified components as Avion :1
number classified components as Cercle :32
number classified components as Demi Cercle :1
number classified components as double fleche :1
number classified components as fleche :0
number classified components as Rectangle 3D :1
number classified components as Rectangle H :52
number classified components as Rectangle V :22
number classified components as Rectangle V Empty :36
number classified components as Symbole 1 :4
number classified components as Symbole 2 :2
number classified components as Symbole 3 :2
number classified components as Symbole 4 :2
number classified components as Symbole 5 :1
number classified components as Symbole 6 :1
nombre composants rejeter :9
